Device ID,Device Name,Last Firmware Update,Operating Time (hrs),Connection Quality,Device Temperature (°C),Device Usage Frequency,Connectivity Type,Event Logs,Device Priority,Protocol,Label,Attack Type
ID3733,Smart Lock,2020-01-18,25,Poor,17.2,Daily,Zigbee,35,Low,MQTT,compromised,Replay
ID6078,Smart Camera,2020-07-28,96,Poor,27.3,Daily,WiFi,6,High,Zigbee,normal,
ID8904,Smart Light,2014-05-24,76,Poor,25.1,Occasionally,WiFi,75,Low,CoAP,compromised,DDoS
ID3658,Smart Plug,2012-01-10,61,Poor,25.8,Occasionally,Bluetooth,22,Low,MQTT,compromised,MITM
ID5189,Smart Plug,2018-08-07,22,Good,15.9,Occasionally,Bluetooth,43,Low,MQTT,normal,
ID3366,Smart Plug,2015-07-18,16,Poor,17.2,Occasionally,Zigbee,85,Low,HTTP,compromised,Jamming
ID3116,Smart Camera,2021-06-20,61,Poor,25.2,Weekly,Zigbee,4,High,Zigbee,normal,
ID1885,Smart Camera,2010-04-08,22,Poor,32.8,Weekly,Bluetooth,26,High,MQTT,compromised,Replay
ID3045,Smart Light,2020-03-14,41,Good,14.6,Daily,WiFi,27,Low,CoAP,normal,
ID1288,Smart Thermostat,2016-09-28,77,Excellent,16.6,Weekly,Bluetooth,60,High,HTTP,normal,
ID3145,Smart Thermostat,2021-09-29,78,Poor,31.2,Daily,WiFi,15,High,Zigbee,compromised,MITM
ID9197,Smart Plug,2019-05-12,51,Good,28.0,Occasionally,WiFi,86,Low,MQTT,normal,
ID1129,Smart Thermostat,2020-05-16,55,Good,9.1,Occasionally,Zigbee,48,High,HTTP,normal,
ID1592,Smart Lock,2020-01-30,56,Poor,32.4,Weekly,Zigbee,90,Low,CoAP,compromised,Replay
ID6012,Smart Thermostat,2012-04-02,103,Excellent,32.9,Weekly,WiFi,89,High,Zigbee,normal,
ID6072,Smart Lock,2013-07-19,42,Poor,11.5,Occasionally,Zigbee,20,Low,Zigbee,compromised,MITM
ID2682,Smart Light,2014-01-10,50,Excellent,24.5,Daily,WiFi,14,Low,CoAP,normal,
ID8038,Smart Lock,2013-12-01,30,Poor,24.3,Daily,Zigbee,21,Low,Zigbee,compromised,MITM
ID1857,Smart Plug,2020-11-24,75,Good,28.1,Daily,WiFi,25,Low,MQTT,normal,
ID7490,Smart Lock,2018-12-07,75,Poor,31.1,Occasionally,Zigbee,46,Low,Zigbee,compromised,DDoS
ID7739,Smart Lock,2018-02-28,49,Poor,23.6,Daily,Zigbee,26,Low,MQTT,compromised,Replay
ID7582,Smart Plug,2021-08-25,88,Excellent,12.5,Weekly,Bluetooth,50,Low,MQTT,normal,
ID4851,Smart Lock,2017-10-25,13,Poor,11.8,Weekly,Zigbee,61,Low,CoAP,compromised,DDoS
ID6041,Smart Camera,2021-09-24,60,Poor,20.9,Daily,Zigbee,32,High,MQTT,compromised,Jamming
ID1089,Smart Camera,2011-11-27,70,Good,14.4,Weekly,Zigbee,53,High,CoAP,normal,
ID2078,Smart Thermostat,2018-11-16,95,Poor,12.1,Occasionally,Zigbee,18,High,HTTP,compromised,Replay
ID2217,Smart Camera,2010-02-11,46,Poor,30.5,Occasionally,WiFi,78,High,Zigbee,compromised,DDoS
ID4527,Smart Plug,2024-03-28,50,Poor,10.5,Weekly,Zigbee,21,Low,CoAP,compromised,DDoS
ID3613,Smart Plug,2017-05-25,58,Excellent,26.7,Weekly,Zigbee,5,Low,Zigbee,normal,
ID9128,Smart Lock,2024-08-24,87,Excellent,26.0,Occasionally,Zigbee,21,Low,CoAP,normal,
ID6347,Smart Camera,2019-04-17,20,Excellent,34.3,Daily,WiFi,67,High,HTTP,normal,
ID4161,Smart Plug,2023-01-24,55,Poor,13.8,Occasionally,WiFi,37,Low,Zigbee,compromised,Replay
ID7701,Smart Plug,2016-11-03,92,Excellent,16.1,Daily,Zigbee,50,Low,MQTT,normal,
ID7429,Smart Camera,2011-12-27,49,Good,10.2,Weekly,WiFi,41,High,MQTT,normal,
ID5148,Smart Light,2023-05-15,65,Poor,12.3,Daily,Bluetooth,28,Low,CoAP,normal,
ID4839,Smart Plug,2010-05-07,75,Poor,28.4,Daily,WiFi,21,Low,CoAP,compromised,Replay
ID4622,Smart Plug,2011-06-23,25,Poor,24.9,Weekly,WiFi,79,Low,CoAP,compromised,Replay
ID8178,Smart Light,2013-12-09,36,Good,13.5,Weekly,WiFi,55,Low,Zigbee,normal,
ID2227,Smart Lock,2017-11-25,92,Poor,10.4,Weekly,Zigbee,61,Low,HTTP,compromised,Jamming
ID4957,Smart Camera,2014-07-13,12,Poor,15.5,Occasionally,Zigbee,38,High,HTTP,compromised,Jamming
ID8870,Smart Camera,2016-08-27,91,Excellent,16.1,Occasionally,WiFi,93,High,Zigbee,normal,
ID9543,Smart Camera,2016-01-03,76,Poor,16.7,Occasionally,Zigbee,7,High,MQTT,normal,
ID1849,Smart Lock,2012-11-26,80,Poor,20.1,Occasionally,Zigbee,95,Low,MQTT,compromised,DDoS
ID4515,Smart Camera,2021-06-18,26,Poor,31.1,Occasionally,Zigbee,12,High,Zigbee,compromised,Replay
ID2208,Smart Lock,2014-08-14,34,Poor,10.5,Weekly,Zigbee,16,Low,HTTP,compromised,Replay
ID5537,Smart Light,2012-02-02,80,Poor,14.1,Daily,Zigbee,36,Low,CoAP,normal,
ID8392,Smart Lock,2015-12-22,77,Good,20.4,Daily,Zigbee,56,Low,MQTT,normal,
ID7568,Smart Camera,2020-12-18,82,Good,29.0,Weekly,Bluetooth,38,High,CoAP,normal,
ID9857,Smart Plug,2011-12-31,29,Poor,25.9,Daily,WiFi,92,Low,CoAP,compromised,DDoS
ID7940,Smart Light,2020-03-29,64,Good,19.0,Occasionally,Bluetooth,7,Low,CoAP,normal,
ID5372,Smart Plug,2022-06-03,100,Good,18.1,Occasionally,Bluetooth,18,Low,HTTP,normal,
ID7865,Smart Thermostat,2011-08-11,57,Good,12.0,Daily,WiFi,48,High,Zigbee,normal,
ID1249,Smart Thermostat,2010-05-03,178,Poor,36.4,Weekly,Zigbee,28,High,MQTT,compromised,Jamming
ID9317,Smart Plug,2024-04-16,60,Poor,28.8,Weekly,Bluetooth,76,Low,CoAP,compromised,MITM
ID4281,Smart Light,2024-11-05,53,Poor,17.0,Daily,Zigbee,86,Low,MQTT,compromised,Jamming
ID6722,Smart Camera,2012-07-23,37,Poor,21.8,Occasionally,Zigbee,24,High,MQTT,compromised,DDoS
ID7141,Smart Light,2016-11-03,99,Poor,7.2,Weekly,Zigbee,92,Low,CoAP,compromised,Replay
ID9121,Smart Thermostat,2011-03-09,188,Good,15.9,Weekly,Bluetooth,14,High,CoAP,normal,
ID6094,Smart Thermostat,2022-04-02,73,Excellent,18.1,Occasionally,WiFi,32,High,CoAP,normal,
ID5806,Smart Camera,2021-03-31,90,Poor,28.3,Occasionally,Bluetooth,0,High,CoAP,normal,
ID6246,Smart Lock,2013-10-23,36,Excellent,17.8,Occasionally,Zigbee,32,Low,MQTT,normal,
ID8073,Smart Plug,2013-09-22,12,Excellent,13.3,Occasionally,WiFi,68,Low,MQTT,normal,
ID8088,Smart Camera,2019-01-26,54,Good,13.8,Daily,Bluetooth,0,High,MQTT,normal,
ID1338,Smart Light,2016-09-16,23,Excellent,24.0,Occasionally,Zigbee,100,Low,CoAP,normal,
ID9595,Smart Camera,2015-08-29,65,Excellent,30.3,Daily,Bluetooth,87,High,HTTP,normal,
ID9184,Smart Lock,2021-09-11,57,Excellent,15.9,Occasionally,Zigbee,95,Low,MQTT,normal,
ID4766,Smart Plug,2018-07-22,88,Excellent,21.1,Weekly,WiFi,66,Low,HTTP,normal,
ID7046,Smart Thermostat,2011-02-22,175,Poor,5.8,Occasionally,Zigbee,74,High,MQTT,compromised,Jamming
ID1183,Smart Camera,2018-12-03,40,Poor,13.3,Daily,WiFi,90,High,Zigbee,compromised,MITM
ID6083,Smart Camera,2017-10-27,69,Poor,14.7,Daily,Bluetooth,88,High,HTTP,compromised,Replay
ID5747,Smart Thermostat,2016-11-04,199,Poor,29.3,Occasionally,Zigbee,67,High,MQTT,compromised,Replay
ID1620,Smart Camera,2014-07-04,20,Poor,14.6,Weekly,Bluetooth,57,High,Zigbee,compromised,DDoS
ID9875,Smart Plug,2018-01-10,84,Poor,18.0,Weekly,WiFi,19,Low,Zigbee,normal,
ID3773,Smart Camera,2013-09-29,15,Poor,34.7,Daily,WiFi,44,High,MQTT,compromised,MITM
ID7040,Smart Thermostat,2020-12-01,52,Poor,14.0,Weekly,WiFi,4,High,CoAP,compromised,MITM
ID6915,Smart Lock,2022-12-06,27,Excellent,14.5,Weekly,Zigbee,61,Low,CoAP,normal,
ID1852,Smart Thermostat,2012-06-15,113,Poor,6.7,Occasionally,Bluetooth,40,High,Zigbee,compromised,MITM
ID7772,Smart Thermostat,2012-07-27,71,Poor,23.1,Weekly,Bluetooth,64,High,CoAP,compromised,DDoS
ID5325,Smart Plug,2018-07-03,29,Excellent,13.2,Occasionally,Bluetooth,60,Low,HTTP,normal,
ID7140,Smart Lock,2023-11-20,35,Poor,14.9,Occasionally,Zigbee,89,Low,HTTP,compromised,DDoS
ID9253,Smart Lock,2021-12-01,29,Excellent,10.2,Occasionally,Zigbee,94,Low,CoAP,normal,
ID9855,Smart Lock,2019-06-09,30,Excellent,26.2,Occasionally,Zigbee,86,Low,HTTP,normal,
ID4828,Smart Plug,2015-08-12,14,Good,23.2,Daily,Zigbee,84,Low,Zigbee,normal,
ID2631,Smart Lock,2010-04-30,19,Poor,19.6,Daily,Zigbee,60,Low,CoAP,compromised,Replay
ID2162,Smart Thermostat,2015-05-14,78,Poor,34.4,Daily,Bluetooth,54,High,MQTT,compromised,DDoS
ID3574,Smart Thermostat,2017-12-14,103,Good,32.7,Occasionally,WiFi,48,High,Zigbee,normal,
ID7130,Smart Lock,2018-01-20,26,Poor,15.3,Weekly,Zigbee,32,Low,MQTT,compromised,MITM
ID8925,Smart Camera,2022-02-09,91,Poor,30.7,Occasionally,Zigbee,46,High,MQTT,compromised,Replay
ID6583,Smart Lock,2013-08-28,38,Poor,35.8,Occasionally,Zigbee,49,Low,MQTT,compromised,MITM
ID5312,Smart Thermostat,2013-11-07,108,Poor,12.5,Weekly,Bluetooth,55,High,CoAP,compromised,Replay
ID7450,Smart Thermostat,2015-03-24,82,Poor,5.4,Weekly,Bluetooth,89,High,CoAP,compromised,Replay
ID2724,Smart Camera,2024-11-12,30,Poor,28.6,Weekly,Bluetooth,60,High,MQTT,compromised,Jamming
ID3963,Smart Light,2021-10-23,70,Poor,11.3,Weekly,Zigbee,66,Low,CoAP,compromised,Replay
ID1281,Smart Thermostat,2017-08-28,161,Excellent,22.0,Occasionally,Bluetooth,38,High,MQTT,normal,
ID9550,Smart Lock,2012-09-05,10,Poor,11.7,Occasionally,Zigbee,53,Low,MQTT,compromised,Replay
ID5199,Smart Light,2018-12-25,38,Poor,15.4,Weekly,WiFi,73,Low,Zigbee,compromised,DDoS
ID8920,Smart Plug,2024-05-25,12,Poor,25.8,Weekly,WiFi,67,Low,HTTP,compromised,Replay
ID3248,Smart Lock,2011-09-13,36,Good,35.2,Weekly,Zigbee,14,Low,MQTT,normal,
ID5736,Smart Light,2022-07-17,85,Good,25.3,Daily,Zigbee,100,Low,CoAP,normal,
ID2463,Smart Light,2013-08-11,19,Good,15.0,Occasionally,Bluetooth,46,Low,Zigbee,normal,
ID2248,Smart Plug,2020-09-20,62,Poor,25.4,Weekly,Zigbee,41,Low,CoAP,compromised,MITM
ID7357,Smart Camera,2012-09-19,73,Excellent,32.9,Daily,Zigbee,17,High,HTTP,normal,
ID7665,Smart Lock,2011-08-14,33,Poor,12.9,Occasionally,Zigbee,60,Low,Zigbee,compromised,MITM
ID1592,Smart Lock,2021-03-28,98,Good,21.8,Daily,Zigbee,25,Low,Zigbee,normal,
ID9729,Smart Camera,2020-08-30,82,Good,21.5,Weekly,WiFi,91,High,HTTP,normal,
ID4178,Smart Camera,2016-07-03,21,Excellent,26.0,Weekly,Zigbee,70,High,Zigbee,normal,
ID5221,Smart Camera,2021-10-06,53,Poor,18.3,Weekly,Zigbee,71,High,MQTT,compromised,Replay
ID5070,Smart Thermostat,2021-10-08,115,Excellent,20.3,Weekly,WiFi,14,High,Zigbee,normal,
ID7791,Smart Plug,2019-01-11,35,Excellent,13.6,Weekly,Bluetooth,47,Low,HTTP,normal,
ID2640,Smart Thermostat,2016-05-03,180,Poor,9.4,Daily,Zigbee,94,High,HTTP,compromised,Jamming
ID5300,Smart Lock,2018-02-01,24,Good,13.7,Weekly,Zigbee,20,Low,HTTP,normal,
ID3162,Smart Plug,2023-10-11,48,Good,27.0,Weekly,Zigbee,82,Low,Zigbee,normal,
ID4765,Smart Light,2013-12-20,13,Good,25.0,Weekly,Bluetooth,68,Low,CoAP,normal,
ID1725,Smart Lock,2014-03-06,22,Poor,34.7,Occasionally,Zigbee,61,Low,Zigbee,compromised,Jamming
ID7868,Smart Lock,2014-08-04,11,Excellent,14.5,Daily,Zigbee,26,Low,HTTP,normal,
ID9895,Smart Camera,2021-11-17,83,Poor,10.7,Daily,Bluetooth,28,High,HTTP,compromised,Replay
ID2978,Smart Camera,2016-08-16,13,Poor,29.5,Weekly,WiFi,59,High,MQTT,compromised,DDoS
ID1263,Smart Camera,2018-01-25,50,Poor,18.4,Occasionally,Bluetooth,89,High,Zigbee,compromised,Replay
ID8229,Smart Plug,2010-03-20,79,Poor,28.2,Weekly,Bluetooth,8,Low,Zigbee,normal,
ID6266,Smart Lock,2012-06-02,26,Excellent,12.6,Weekly,Zigbee,7,Low,MQTT,normal,
ID7810,Smart Thermostat,2013-03-20,166,Poor,29.4,Daily,Bluetooth,22,High,CoAP,compromised,Replay
ID7541,Smart Lock,2011-04-02,98,Good,35.4,Weekly,Zigbee,8,Low,MQTT,normal,
ID1015,Smart Camera,2012-06-23,16,Poor,34.2,Weekly,Zigbee,26,High,Zigbee,compromised,Jamming
ID8037,Smart Thermostat,2010-02-15,161,Poor,8.3,Weekly,WiFi,30,High,MQTT,compromised,Replay
ID5441,Smart Plug,2022-03-07,74,Excellent,20.5,Occasionally,Bluetooth,42,Low,CoAP,normal,
ID3774,Smart Lock,2022-10-05,35,Poor,21.4,Occasionally,Zigbee,15,Low,MQTT,compromised,MITM
ID7883,Smart Plug,2021-06-19,57,Excellent,15.6,Weekly,Bluetooth,31,Low,Zigbee,normal,
ID5367,Smart Camera,2014-02-27,89,Poor,16.4,Occasionally,Bluetooth,38,High,Zigbee,compromised,Jamming
ID5940,Smart Light,2018-02-23,54,Excellent,11.4,Weekly,Bluetooth,21,Low,Zigbee,normal,
ID5694,Smart Light,2022-04-19,26,Poor,29.0,Weekly,WiFi,88,Low,CoAP,compromised,Jamming
ID9268,Smart Lock,2011-05-25,61,Poor,31.6,Weekly,Zigbee,52,Low,Zigbee,compromised,MITM
ID7057,Smart Camera,2011-07-13,49,Poor,13.0,Occasionally,Zigbee,49,High,Zigbee,compromised,MITM
ID7891,Smart Thermostat,2017-09-22,76,Poor,30.9,Daily,Zigbee,95,High,Zigbee,compromised,DDoS
ID7488,Smart Thermostat,2016-12-02,136,Excellent,15.4,Daily,WiFi,13,High,Zigbee,normal,
ID8980,Smart Camera,2014-02-28,35,Poor,10.2,Daily,Bluetooth,97,High,CoAP,compromised,Jamming
ID6424,Smart Light,2020-08-04,55,Poor,18.5,Occasionally,Zigbee,78,Low,CoAP,compromised,Replay
ID3651,Smart Lock,2011-04-22,39,Poor,26.0,Daily,Zigbee,26,Low,CoAP,compromised,MITM
ID1443,Smart Lock,2024-09-16,56,Poor,22.2,Occasionally,Zigbee,9,Low,HTTP,compromised,DDoS
ID2284,Smart Camera,2016-10-27,95,Excellent,11.1,Occasionally,Bluetooth,99,High,CoAP,normal,
ID3526,Smart Lock,2024-05-20,24,Excellent,38.8,Weekly,Zigbee,95,Low,HTTP,normal,
ID9882,Smart Lock,2020-10-01,95,Excellent,26.2,Weekly,Zigbee,73,Low,CoAP,normal,
ID3399,Smart Camera,2024-04-01,50,Poor,28.1,Weekly,Zigbee,60,High,CoAP,compromised,Jamming
ID2878,Smart Light,2019-01-06,31,Excellent,10.9,Daily,Bluetooth,7,Low,MQTT,normal,
ID3232,Smart Thermostat,2021-02-10,166,Poor,28.2,Occasionally,Zigbee,56,High,Zigbee,compromised,Replay
ID8755,Smart Thermostat,2021-11-30,196,Poor,35.0,Daily,WiFi,11,High,CoAP,compromised,MITM
ID3873,Smart Plug,2012-09-11,84,Poor,29.2,Daily,Bluetooth,59,Low,MQTT,compromised,MITM
ID3811,Smart Camera,2010-12-22,57,Poor,25.8,Daily,Zigbee,58,High,CoAP,compromised,DDoS
ID9352,Smart Lock,2018-03-07,82,Excellent,11.4,Daily,Zigbee,73,Low,MQTT,normal,
ID2896,Smart Lock,2022-10-13,69,Excellent,39.1,Daily,Zigbee,17,Low,MQTT,normal,
ID9599,Smart Camera,2020-03-25,64,Excellent,29.5,Daily,Bluetooth,40,High,MQTT,normal,
ID7876,Smart Lock,2011-05-04,72,Poor,28.3,Daily,Zigbee,90,Low,Zigbee,compromised,DDoS
ID8228,Smart Camera,2015-10-10,34,Poor,27.1,Weekly,Bluetooth,77,High,HTTP,compromised,Jamming
ID8189,Smart Plug,2021-11-18,40,Poor,13.5,Occasionally,Zigbee,90,Low,MQTT,compromised,Replay
ID3690,Smart Plug,2010-11-03,59,Poor,11.5,Occasionally,WiFi,75,Low,CoAP,compromised,Replay
ID1839,Smart Camera,2016-11-25,63,Good,16.9,Weekly,WiFi,24,High,CoAP,normal,
ID3005,Smart Plug,2014-08-06,52,Poor,12.8,Daily,WiFi,59,Low,MQTT,compromised,Replay
ID3315,Smart Thermostat,2023-11-27,100,Excellent,21.8,Occasionally,WiFi,25,High,Zigbee,normal,
ID6067,Smart Thermostat,2024-12-30,178,Poor,33.2,Weekly,Zigbee,86,High,HTTP,compromised,Replay
ID7204,Smart Thermostat,2016-08-27,174,Poor,13.9,Daily,Bluetooth,70,High,CoAP,compromised,Jamming
ID8826,Smart Lock,2015-04-29,41,Poor,11.5,Occasionally,Zigbee,82,Low,Zigbee,compromised,MITM
ID7990,Smart Lock,2015-01-11,88,Excellent,28.9,Daily,Zigbee,57,Low,MQTT,normal,
ID1243,Smart Thermostat,2015-09-08,191,Poor,31.3,Daily,Zigbee,89,High,HTTP,compromised,Replay
ID6212,Smart Thermostat,2014-10-12,161,Good,22.1,Daily,WiFi,24,High,HTTP,normal,
ID1261,Smart Light,2017-07-09,84,Good,27.9,Occasionally,Bluetooth,63,Low,MQTT,normal,
ID8619,Smart Plug,2019-01-02,98,Poor,28.5,Occasionally,Bluetooth,16,Low,MQTT,normal,
ID7979,Smart Light,2010-07-26,72,Good,15.1,Occasionally,WiFi,95,Low,MQTT,normal,
ID4619,Smart Thermostat,2014-10-16,158,Poor,30.4,Occasionally,Zigbee,70,High,CoAP,compromised,Replay
ID2170,Smart Plug,2011-12-01,23,Poor,11.0,Weekly,Zigbee,89,Low,Zigbee,compromised,Jamming
ID5507,Smart Camera,2021-01-29,62,Poor,12.0,Weekly,Zigbee,99,High,HTTP,compromised,DDoS
ID9015,Smart Thermostat,2019-08-26,91,Excellent,39.0,Weekly,Bluetooth,51,High,CoAP,normal,
ID5600,Smart Plug,2013-06-09,34,Poor,24.4,Weekly,Bluetooth,32,Low,MQTT,compromised,Jamming
ID6590,Smart Light,2012-11-10,54,Poor,27.0,Occasionally,WiFi,16,Low,CoAP,normal,
ID7474,Smart Camera,2012-06-11,59,Excellent,12.4,Weekly,WiFi,21,High,CoAP,normal,
ID5050,Smart Light,2015-06-08,27,Poor,17.8,Daily,Zigbee,79,Low,HTTP,compromised,MITM
ID5860,Smart Camera,2011-04-04,32,Poor,23.7,Occasionally,WiFi,22,High,MQTT,compromised,MITM
ID9781,Smart Light,2011-12-03,69,Poor,7.1,Daily,WiFi,8,Low,HTTP,normal,
ID4323,Smart Lock,2022-05-22,47,Excellent,22.7,Weekly,Zigbee,47,Low,HTTP,normal,
ID6929,Smart Thermostat,2021-06-14,111,Excellent,14.9,Occasionally,Bluetooth,91,High,Zigbee,normal,
ID3263,Smart Light,2014-09-14,58,Poor,9.4,Weekly,Bluetooth,61,Low,CoAP,compromised,Replay
ID1790,Smart Camera,2012-06-29,22,Poor,22.2,Daily,WiFi,81,High,CoAP,compromised,MITM
ID8084,Smart Lock,2017-07-27,12,Excellent,12.8,Occasionally,Zigbee,84,Low,MQTT,normal,
ID1467,Smart Camera,2020-03-28,78,Poor,31.4,Occasionally,WiFi,13,High,HTTP,compromised,MITM
ID6849,Smart Lock,2013-09-03,31,Good,29.1,Occasionally,Zigbee,42,Low,Zigbee,normal,
ID2111,Smart Thermostat,2015-01-23,53,Good,34.2,Occasionally,Bluetooth,73,High,MQTT,normal,
ID2198,Smart Light,2013-01-02,68,Poor,10.8,Daily,WiFi,66,Low,HTTP,compromised,Replay
ID7213,Smart Lock,2023-11-02,63,Poor,27.5,Daily,Zigbee,1,Low,CoAP,normal,
ID9716,Smart Lock,2014-10-20,16,Poor,36.3,Weekly,Zigbee,57,Low,Zigbee,compromised,Jamming
ID8928,Smart Plug,2024-10-19,95,Excellent,10.7,Occasionally,Bluetooth,34,Low,Zigbee,normal,
ID6798,Smart Thermostat,2011-11-13,196,Excellent,37.6,Weekly,Zigbee,56,High,CoAP,normal,
ID1603,Smart Light,2021-04-22,95,Excellent,12.8,Weekly,Bluetooth,87,Low,CoAP,normal,
ID4671,Smart Plug,2012-06-28,66,Poor,17.3,Daily,WiFi,80,Low,Zigbee,compromised,MITM
ID4264,Smart Thermostat,2022-10-22,59,Poor,13.5,Occasionally,WiFi,29,High,MQTT,compromised,Replay
ID7482,Smart Plug,2020-10-29,34,Poor,19.2,Occasionally,Bluetooth,22,Low,CoAP,compromised,MITM
ID2455,Smart Lock,2011-05-08,67,Good,15.6,Weekly,Zigbee,66,Low,HTTP,normal,
ID6566,Smart Camera,2012-05-07,20,Poor,30.7,Daily,WiFi,69,High,MQTT,compromised,Jamming
ID8336,Smart Lock,2021-02-05,33,Good,15.0,Weekly,Zigbee,74,Low,CoAP,normal,
ID8713,Smart Thermostat,2019-09-13,124,Poor,7.2,Daily,Zigbee,40,High,HTTP,compromised,MITM
ID1472,Smart Lock,2022-09-27,41,Excellent,19.8,Occasionally,Zigbee,29,Low,Zigbee,normal,
ID3784,Smart Light,2019-01-06,64,Poor,26.1,Daily,WiFi,83,Low,Zigbee,compromised,DDoS
ID4012,Smart Lock,2011-04-03,74,Poor,28.9,Occasionally,Zigbee,36,Low,HTTP,compromised,Replay
ID1822,Smart Camera,2020-05-02,57,Excellent,19.2,Daily,Bluetooth,100,High,CoAP,normal,
ID9541,Smart Light,2018-12-02,87,Excellent,26.7,Weekly,Zigbee,53,Low,MQTT,normal,
ID6514,Smart Plug,2013-02-24,28,Poor,13.6,Daily,WiFi,61,Low,HTTP,compromised,DDoS
ID4544,Smart Plug,2010-04-12,41,Poor,13.8,Weekly,Zigbee,100,Low,CoAP,compromised,Jamming
ID8992,Smart Thermostat,2016-11-08,129,Poor,8.2,Occasionally,WiFi,45,High,MQTT,compromised,DDoS
ID2915,Smart Camera,2019-04-07,54,Poor,19.5,Daily,Bluetooth,49,High,HTTP,compromised,MITM
ID7719,Smart Thermostat,2010-11-02,193,Poor,22.6,Weekly,Zigbee,73,High,Zigbee,compromised,Replay
ID3378,Smart Plug,2019-01-31,84,Good,23.1,Daily,Bluetooth,47,Low,CoAP,normal,
ID1393,Smart Plug,2016-12-16,30,Poor,13.3,Daily,Bluetooth,41,Low,Zigbee,compromised,Jamming
ID4789,Smart Thermostat,2022-04-12,152,Poor,36.2,Daily,WiFi,5,High,CoAP,compromised,Replay
ID2463,Smart Camera,2024-03-10,73,Good,18.1,Occasionally,WiFi,15,High,Zigbee,normal,
ID7422,Smart Thermostat,2013-09-17,122,Good,17.3,Daily,Bluetooth,25,High,CoAP,normal,
ID6241,Smart Light,2021-03-24,65,Good,17.9,Weekly,WiFi,98,Low,CoAP,normal,
ID8936,Smart Thermostat,2010-09-14,139,Excellent,34.7,Weekly,Bluetooth,9,High,CoAP,normal,
ID6985,Smart Camera,2012-04-05,30,Good,19.3,Weekly,WiFi,39,High,CoAP,normal,
ID7565,Smart Lock,2010-11-23,28,Good,12.2,Weekly,Zigbee,6,Low,MQTT,normal,
ID6226,Smart Thermostat,2021-01-26,186,Excellent,23.7,Weekly,Bluetooth,92,High,MQTT,normal,
ID4608,Smart Lock,2022-06-25,84,Excellent,15.1,Daily,Zigbee,80,Low,Zigbee,normal,
ID2157,Smart Thermostat,2014-04-30,69,Poor,5.7,Occasionally,Bluetooth,57,High,Zigbee,compromised,MITM
ID5301,Smart Plug,2013-10-24,92,Excellent,26.4,Daily,Bluetooth,74,Low,MQTT,normal,
ID5512,Smart Thermostat,2010-10-30,161,Good,21.1,Daily,Zigbee,60,High,MQTT,normal,
ID3340,Smart Light,2016-02-01,52,Excellent,6.9,Occasionally,Zigbee,33,Low,CoAP,normal,
ID2858,Smart Camera,2010-01-19,33,Poor,24.8,Occasionally,WiFi,74,High,Zigbee,compromised,Jamming
ID9281,Smart Thermostat,2010-02-01,123,Poor,32.8,Weekly,Zigbee,77,High,MQTT,compromised,Replay
ID3753,Smart Camera,2014-07-23,38,Poor,21.1,Daily,Bluetooth,0,High,MQTT,normal,
ID4284,Smart Lock,2015-05-14,34,Good,11.7,Occasionally,Zigbee,77,Low,MQTT,normal,
ID7425,Smart Lock,2024-06-19,79,Good,17.4,Daily,Zigbee,8,Low,HTTP,normal,
ID4639,Smart Camera,2020-12-30,54,Poor,10.8,Daily,Bluetooth,65,High,MQTT,compromised,DDoS
ID6418,Smart Light,2013-08-27,22,Good,19.0,Occasionally,Zigbee,25,Low,Zigbee,normal,
ID1367,Smart Lock,2011-01-13,67,Good,31.7,Weekly,Zigbee,75,Low,MQTT,normal,
ID7549,Smart Lock,2016-01-21,56,Poor,37.1,Occasionally,Zigbee,6,Low,MQTT,compromised,Jamming
ID4561,Smart Lock,2017-03-06,37,Excellent,20.7,Occasionally,Zigbee,47,Low,HTTP,normal,
ID9542,Smart Light,2011-04-10,11,Good,21.2,Daily,WiFi,62,Low,HTTP,normal,
ID9311,Smart Thermostat,2015-12-23,110,Poor,22.7,Occasionally,Zigbee,69,High,HTTP,compromised,DDoS
ID1429,Smart Lock,2017-12-20,35,Poor,36.5,Occasionally,Zigbee,7,Low,MQTT,compromised,DDoS
ID2664,Smart Light,2017-05-14,13,Poor,23.1,Daily,Bluetooth,23,Low,CoAP,normal,
ID2360,Smart Plug,2019-11-26,79,Poor,19.5,Daily,Zigbee,74,Low,HTTP,compromised,Jamming
ID8178,Smart Light,2023-01-12,57,Poor,6.6,Weekly,Bluetooth,14,Low,MQTT,normal,
ID1347,Smart Light,2022-09-22,83,Excellent,23.1,Daily,Zigbee,19,Low,Zigbee,normal,
ID6146,Smart Light,2020-12-22,60,Poor,8.2,Daily,WiFi,59,Low,CoAP,compromised,Jamming
ID5730,Smart Thermostat,2020-05-16,58,Poor,35.8,Occasionally,Zigbee,10,High,HTTP,compromised,DDoS
ID4858,Smart Plug,2013-10-02,88,Good,26.9,Daily,Bluetooth,77,Low,HTTP,normal,
ID1759,Smart Camera,2014-03-17,78,Poor,34.4,Weekly,WiFi,62,High,CoAP,compromised,Replay
ID3949,Smart Camera,2021-05-16,58,Excellent,29.7,Daily,Bluetooth,16,High,Zigbee,normal,
ID4527,Smart Camera,2022-10-17,97,Poor,18.1,Occasionally,WiFi,53,High,CoAP,compromised,Jamming
ID6371,Smart Light,2019-05-17,85,Poor,5.1,Occasionally,Bluetooth,18,Low,MQTT,normal,
